ID_HEXAGONO;MODO;HORA;OPERACIONES
13735811;BUS;10;2
13735811;BUS;12;1
13735811;BUS;16;2
13735811;BUS;17;2
13735811;BUS;18;3
13735811;BUS;19;3
13735811;BUS;22;1
13741905;BUS;7;1
13741905;BUS;15;1
13741905;BUS;16;1
13741944;BUS;13;1
13741944;BUS;14;1
13741945;BUS;5;2
13741945;BUS;9;1
13741945;BUS;14;4
13741945;BUS;16;4
13741974;BUS;4;1
13741974;BUS;6;7
13741974;BUS;7;2
13741974;BUS;9;4
13741974;BUS;10;2
13741974;BUS;12;1
13741974;BUS;14;1
13741974;BUS;15;2
13741974;BUS;16;1
13741974;BUS;17;9
13741974;BUS;18;1
13748109;BUS;17;2
13748110;BUS;8;3
13748110;BUS;9;2
13748110;BUS;13;5
13748110;BUS;14;1
13748110;BUS;15;3
13748110;BUS;16;2
13748110;BUS;17;3
13748138;BUS;5;1
13748138;BUS;7;2
13748138;BUS;8;1
13748138;BUS;9;1
13748138;BUS;13;1
13748138;BUS;15;1
13748138;BUS;17;1
13748138;BUS;18;1
13748138;BUS;21;1
13754274;BUS;4;1
13754274;BUS;7;2
13754274;BUS;8;1
13754274;BUS;12;3
13754274;BUS;15;1
13754274;BUS;16;4
13754274;BUS;17;4
13754274;BUS;18;2
13754274;BUS;21;1
13754275;BUS;4;1
13754275;BUS;5;1
13754275;BUS;7;2
13754275;BUS;8;2
13754275;BUS;9;1
13754275;BUS;10;1
13754275;BUS;12;1
13754275;BUS;13;6
13754275;BUS;14;1
13754275;BUS;15;2
13754275;BUS;16;1
13754275;BUS;17;4
13754275;BUS;18;2
13754275;BUS;19;2
13754275;BUS;21;1
13754275;BUS;22;1
13754302;BUS;1;2
13754302;BUS;9;2
13754302;BUS;12;1
13754302;BUS;13;1
13754302;BUS;16;2
13760399;BUS;11;1
13760439;BUS;4;1
13760439;BUS;6;3
13760439;BUS;7;4
13760439;BUS;8;2
13760439;BUS;9;2
13760439;BUS;10;4
13760439;BUS;11;2
13760439;BUS;12;3
13760439;BUS;13;2
13760439;BUS;14;5
13760439;BUS;15;4
13760439;BUS;16;2
13760439;BUS;17;5
13760439;BUS;18;3
13760439;BUS;19;1
13760439;BUS;20;1
13760439;BUS;22;1
13760440;BUS;4;1
13760440;BUS;5;1
13760440;BUS;6;2
13760440;BUS;7;1
13760440;BUS;10;2
13760440;BUS;12;1
13760440;BUS;13;2
13760440;BUS;14;2
13760440;BUS;15;2
13760440;BUS;16;2
13760440;BUS;18;1
13760466;BUS;10;1
13760466;BUS;12;1
13760466;BUS;17;1
13766563;BUS;7;1
13766563;BUS;8;3
13766563;BUS;9;2
13766563;BUS;10;1
13766563;BUS;16;1
13766604;BUS;7;3
13766604;BUS;10;1
13766604;BUS;13;2
13766604;BUS;15;5
13766604;BUS;17;2
13766695;BUS;4;3
13766695;BUS;5;1
13766695;BUS;7;5
13766695;BUS;8;6
13766695;BUS;10;4
13766695;BUS;11;2
13766695;BUS;13;6
13766695;BUS;14;3
13766695;BUS;15;2
13766695;BUS;16;4
13766695;BUS;17;1
13766695;BUS;20;1
13766696;BUS;8;4
13766696;BUS;15;3
13766696;BUS;16;2
13772727;BUS;8;2
13772728;BUS;6;13
13772728;BUS;7;2
13772728;BUS;15;3
13772728;BUS;17;9
13772728;BUS;20;1
13772769;BUS;5;2
13772769;BUS;7;1
13772769;BUS;13;1
13772794;BUS;7;1
13772859;BUS;4;2
13772859;BUS;5;2
13772859;BUS;7;4
13772859;BUS;8;8
13772859;BUS;10;1
13772859;BUS;13;3
13772859;BUS;14;11
13772859;BUS;16;12
13772859;BUS;17;4
13772859;BUS;20;1
13772859;BUS;22;1
13772860;BUS;1;1
13772860;BUS;5;1
13772860;BUS;7;8
13772860;BUS;8;7
13772860;BUS;13;4
13772860;BUS;14;1
13772860;BUS;15;2
13772860;BUS;16;1
13772860;BUS;17;3
13772860;BUS;19;2
13772860;BUS;20;2
13772860;BUS;22;2
13772861;BUS;0;1
13772861;BUS;5;1
13772861;BUS;6;3
13772861;BUS;7;2
13772861;BUS;8;2
13772861;BUS;10;2
13772861;BUS;11;3
13772861;BUS;13;6
13772861;BUS;15;3
13772861;BUS;16;7
13772861;BUS;17;5
13772861;BUS;18;2
13772861;BUS;19;1
13778892;BUS;6;2
13778892;BUS;7;9
13778892;BUS;9;6
13778892;BUS;10;9
13778892;BUS;11;3
13778892;BUS;13;4
13778892;BUS;14;6
13778892;BUS;15;12
13778892;BUS;16;14
13778892;BUS;17;2
13778892;BUS;19;1
13778892;BUS;21;2
13778933;BUS;8;1
13778933;BUS;18;1
13778957;BUS;12;2
13778957;BUS;13;1
13778957;BUS;14;1
13778957;BUS;23;1
13779023;BUS;0;1
13779023;BUS;4;4
13779023;BUS;5;5
13779023;BUS;6;9
13779023;BUS;7;9
13779023;BUS;8;3
13779023;BUS;10;4
13779023;BUS;11;9
13779023;BUS;13;16
13779023;BUS;14;6
13779023;BUS;15;6
13779023;BUS;16;10
13779023;BUS;17;11
13779023;BUS;18;3
13779023;BUS;19;3
13779023;BUS;20;2
13779023;BUS;21;2
13779024;BUS;4;1
13779024;BUS;5;1
13779024;BUS;6;5
13779024;BUS;7;6
13779024;BUS;8;4
13779024;BUS;10;4
13779024;BUS;11;6
13779024;BUS;13;4
13779024;BUS;14;3
13779024;BUS;15;4
13779024;BUS;16;10
13779024;BUS;17;5
13779024;BUS;18;3
13779024;BUS;19;5
13779024;BUS;20;3
13779024;BUS;21;1
13779024;BUS;22;2
13779024;BUS;23;2
13779025;BUS;4;1
13779025;BUS;7;1
13779025;BUS;8;4
13779025;BUS;10;3
13779025;BUS;13;1
13779025;BUS;14;1
13779025;BUS;17;5
13779025;BUS;20;1
13779025;BUS;21;1
13779025;BUS;22;1
13785057;BUS;5;4
13785057;BUS;6;18
13785057;BUS;7;15
13785057;BUS;8;15
13785057;BUS;9;5
13785057;BUS;10;9
13785057;BUS;11;6
13785057;BUS;12;9
13785057;BUS;13;7
13785057;BUS;14;8
13785057;BUS;15;10
13785057;BUS;16;12
13785057;BUS;17;11
13785057;BUS;18;17
13785057;BUS;19;5
13785057;BUS;20;3
13785057;BUS;21;2
13785057;BUS;22;2
13785057;BUS;23;1
13785098;BUS;7;1
13785098;BUS;14;1
13785098;BUS;16;1
13785098;BUS;17;1
13785122;BUS;19;1
13785188;BUS;4;7
13785188;BUS;5;3
13785188;BUS;6;7
13785188;BUS;10;2
13785188;BUS;13;8
13785188;BUS;16;14
13785188;BUS;19;5
13785188;BUS;20;5
13785188;BUS;22;2
13785189;BUS;1;1
13785189;BUS;4;7
13785189;BUS;5;6
13785189;BUS;6;5
13785189;BUS;7;4
13785189;BUS;8;3
13785189;BUS;10;3
13785189;BUS;11;3
13785189;BUS;13;6
13785189;BUS;14;1
13785189;BUS;15;3
13785189;BUS;16;6
13785189;BUS;17;4
13785189;BUS;18;4
13785189;BUS;19;5
13785189;BUS;20;3
13785189;BUS;21;1
13785189;BUS;23;1
13791221;BUS;6;2
13791221;BUS;7;5
13791221;BUS;8;4
13791221;BUS;9;6
13791221;BUS;10;1
13791221;BUS;11;6
13791221;BUS;12;6
13791221;BUS;13;5
13791221;BUS;14;2
13791221;BUS;15;7
13791221;BUS;16;8
13791221;BUS;17;15
13791221;BUS;18;3
13791221;BUS;20;1
13791221;BUS;21;1
13791221;BUS;22;1
13791262;BUS;7;2
13791262;BUS;10;1
13791262;BUS;11;1
13791262;BUS;12;1
13791262;BUS;13;1
13791262;BUS;14;5
13791262;BUS;15;2
13791262;BUS;16;1
13791262;BUS;17;2
13791262;BUS;18;1
13791262;BUS;20;1
13791262;BUS;22;2
13791285;BUS;6;1
13791285;BUS;8;1
13791285;BUS;11;1
13791285;BUS;12;1
13791285;BUS;13;1
13791285;BUS;14;1
13791285;BUS;15;2
13791352;BUS;4;8
13791352;BUS;5;6
13791352;BUS;7;6
13791352;BUS;8;3
13791352;BUS;10;5
13791352;BUS;11;3
13791352;BUS;14;3
13791352;BUS;15;7
13791352;BUS;16;4
13791352;BUS;17;5
13791352;BUS;18;4
13791352;BUS;19;2
13791352;BUS;20;4
13791352;BUS;21;2
13791352;BUS;22;1
13797386;BUS;6;2
13797386;BUS;7;3
13797386;BUS;11;3
13797386;BUS;12;2
13797386;BUS;16;1
13797386;BUS;17;4
13797427;BUS;4;1
13797427;BUS;6;2
13797427;BUS;7;1
13797427;BUS;14;3
13797427;BUS;15;2
13797427;BUS;16;1
13797427;BUS;17;1
13797442;BUS;5;1
13797442;BUS;6;5
13797442;BUS;7;4
13797442;BUS;8;10
13797442;BUS;11;5
13797442;BUS;12;2
13797442;BUS;13;1
13797442;BUS;15;7
13797442;BUS;17;7
13797442;BUS;19;1
13797442;BUS;20;2
13797449;BUS;7;2
13797449;BUS;8;1
13797449;BUS;13;2
13797449;BUS;14;1
13797449;BUS;21;1
13797516;BUS;4;9
13797516;BUS;5;2
13797516;BUS;6;3
13797516;BUS;7;2
13797516;BUS;10;1
13797516;BUS;12;1
13797516;BUS;13;1
13797516;BUS;14;3
13797516;BUS;15;1
13797516;BUS;19;2
13797516;BUS;20;6
13797516;BUS;21;2
13797516;BUS;22;1
13797516;BUS;23;2
13803550;BUS;7;1
13803550;BUS;9;3
13803550;BUS;15;1
13803550;BUS;19;1
13803591;BUS;5;1
13803591;BUS;7;1
13803591;BUS;8;1
13803591;BUS;9;1
13803591;BUS;10;1
13803591;BUS;11;2
13803591;BUS;12;2
13803591;BUS;14;1
13803591;BUS;16;2
13803591;BUS;17;3
13803591;BUS;21;1
13803605;BUS;7;2
13803605;BUS;8;4
13803605;BUS;9;5
13803605;BUS;10;1
13803605;BUS;11;1
13803605;BUS;13;1
13803605;BUS;14;4
13803605;BUS;15;7
13803605;BUS;16;1
13803605;BUS;17;4
13803605;BUS;18;4
13803605;BUS;19;2
13803605;BUS;20;3
13803605;BUS;21;1
13803606;BUS;5;1
13803606;BUS;7;2
13803606;BUS;8;1
13803606;BUS;9;2
13803606;BUS;12;4
13803606;BUS;14;1
13803606;BUS;15;1
13803606;BUS;16;1
13803606;BUS;17;1
13803607;BUS;14;2
13803607;BUS;17;1
13803607;BUS;18;1
13803612;BUS;6;1
13803612;BUS;11;1
13803613;BUS;7;1
13803613;BUS;8;1
13803613;BUS;11;2
13803613;BUS;13;1
13803613;BUS;17;1
13803613;BUS;19;1
13803679;BUS;4;3
13803679;BUS;5;1
13803679;BUS;6;3
13803679;BUS;9;1
13803679;BUS;12;1
13803679;BUS;13;3
13803679;BUS;16;5
13803679;BUS;17;5
13803679;BUS;18;1
13803679;BUS;19;2
13809715;BUS;6;1
13809715;BUS;7;1
13809715;BUS;8;4
13809715;BUS;9;1
13809715;BUS;10;1
13809715;BUS;13;1
13809715;BUS;15;1
13809715;BUS;16;2
13809715;BUS;17;2
13809715;BUS;18;4
13809715;BUS;22;1
13809756;BUS;7;2
13809756;BUS;10;1
13809756;BUS;12;1
13809756;BUS;13;1
13809756;BUS;14;1
13809756;BUS;15;1
13809756;BUS;16;1
13809772;BUS;16;3
13809772;BUS;19;4
13809777;BUS;6;1
13809777;BUS;7;1
13809777;BUS;10;1
13809777;BUS;13;1
13809777;BUS;15;1
13809777;BUS;17;2
13809844;BUS;11;1
13809844;BUS;17;9
13809844;BUS;20;1
13815878;BUS;7;1
13815878;BUS;8;1
13815878;BUS;11;1
13815878;BUS;12;1
13815878;BUS;16;2
13815878;BUS;17;4
13815878;BUS;18;3
13815878;BUS;20;1
13815879;BUS;7;1
13815879;BUS;8;1
13815879;BUS;9;2
13815879;BUS;10;1
13815879;BUS;11;3
13815879;BUS;12;4
13815879;BUS;13;1
13815879;BUS;14;2
13815879;BUS;15;3
13815879;BUS;16;2
13815879;BUS;17;3
13815879;BUS;19;1
13815879;BUS;20;2
13815920;BUS;7;3
13815920;BUS;8;1
13815920;BUS;10;1
13815920;BUS;15;1
13815920;BUS;16;2
13815935;BUS;5;1
13815935;BUS;7;1
13815935;BUS;8;2
13815935;BUS;14;1
13815940;BUS;5;2
13815940;BUS;9;1
13815940;BUS;10;2
13815940;BUS;11;1
13815940;BUS;12;1
13815940;BUS;13;1
13815940;BUS;15;4
13815940;BUS;17;4
13815940;BUS;23;2
13816006;BUS;4;2
13816006;BUS;13;1
13816006;BUS;18;1
13816006;BUS;19;1
13816007;BUS;6;1
13816007;BUS;10;1
13816007;BUS;11;1
13816007;BUS;13;1
13816007;BUS;15;2
13816007;BUS;16;3
13816007;BUS;17;12
13816007;BUS;18;1
13816007;BUS;20;1
13816007;BUS;23;1
13822043;BUS;7;1
13822043;BUS;8;1
13822043;BUS;10;1
13822043;BUS;16;1
13822043;BUS;18;2
13822044;BUS;10;2
13822044;BUS;11;1
13822044;BUS;17;4
13822044;BUS;20;1
13822085;BUS;7;2
13822085;BUS;12;1
13822085;BUS;15;1
13822100;BUS;7;2
13822100;BUS;11;1
13822100;BUS;15;4
13822100;BUS;17;1
13822100;BUS;21;1
13822104;BUS;5;2
13822104;BUS;6;1
13822104;BUS;7;1
13822104;BUS;8;1
13822104;BUS;9;1
13822104;BUS;11;3
13822104;BUS;12;2
13822104;BUS;13;3
13822104;BUS;14;2
13822104;BUS;15;5
13822104;BUS;16;1
13822104;BUS;17;5
13822104;BUS;19;2
13822170;BUS;17;4
13822171;BUS;13;1
13828207;BUS;7;1
13828207;BUS;8;2
13828207;BUS;13;3
13828207;BUS;15;2
13828207;BUS;16;1
13828207;BUS;17;2
13828207;BUS;19;1
13828208;BUS;9;2
13828208;BUS;11;1
13828208;BUS;12;1
13828208;BUS;16;2
13828208;BUS;21;1
13828249;BUS;9;3
13828249;BUS;12;2
13828249;BUS;15;1
13828264;BUS;5;1
13828264;BUS;6;2
13828264;BUS;7;10
13828264;BUS;8;6
13828264;BUS;9;2
13828264;BUS;10;5
13828264;BUS;11;9
13828264;BUS;12;4
13828264;BUS;13;5
13828264;BUS;14;5
13828264;BUS;15;5
13828264;BUS;16;5
13828264;BUS;17;11
13828264;BUS;18;1
13828264;BUS;19;3
13828264;BUS;22;1
13828267;BUS;13;4
13828268;BUS;6;1
13828268;BUS;8;5
13828268;BUS;9;2
13828268;BUS;10;2
13828268;BUS;11;1
13828268;BUS;16;2
13828268;BUS;17;1
13828333;BUS;4;1
13828333;BUS;15;1
13834372;BUS;8;2
13834372;BUS;9;1
13834372;BUS;10;1
13834372;BUS;11;4
13834372;BUS;12;2
13834372;BUS;13;3
13834372;BUS;14;2
13834372;BUS;15;3
13834372;BUS;16;1
13834372;BUS;17;1
13834372;BUS;18;3
13834372;BUS;19;1
13834372;BUS;20;3
13834372;BUS;21;1
13834372;BUS;22;1
13834373;BUS;18;1
13834414;BUS;6;1
13834429;BUS;5;3
13834429;BUS;6;15
13834429;BUS;7;25
13834429;BUS;8;16
13834429;BUS;9;18
13834429;BUS;10;1
13834429;BUS;11;6
13834429;BUS;12;9
13834429;BUS;13;8
13834429;BUS;15;6
13834429;BUS;16;9
13834429;BUS;17;6
13834429;BUS;18;11
13834429;BUS;19;2
13834429;BUS;20;4
13834430;BUS;5;2
13834430;BUS;6;21
13834430;BUS;7;23
13834430;BUS;8;27
13834430;BUS;9;19
13834430;BUS;10;22
13834430;BUS;11;16
13834430;BUS;12;17
13834430;BUS;13;16
13834430;BUS;14;13
13834430;BUS;15;23
13834430;BUS;16;12
13834430;BUS;17;22
13834430;BUS;18;6
13834430;BUS;19;15
13834430;BUS;20;2
13834430;BUS;21;7
13834430;BUS;22;3
13834431;BUS;1;1
13834431;BUS;6;6
13834431;BUS;7;7
13834431;BUS;8;7
13834431;BUS;9;1
13834431;BUS;10;4
13834431;BUS;12;9
13834431;BUS;14;3
13834431;BUS;15;2
13834431;BUS;17;16
13834431;BUS;18;5
13834431;BUS;19;3
13834431;BUS;20;1
13834431;BUS;21;4
13834432;BUS;5;3
13834432;BUS;6;5
13834432;BUS;7;3
13834432;BUS;8;2
13834432;BUS;10;1
13834432;BUS;12;1
13834432;BUS;14;2
13834432;BUS;15;4
13834432;BUS;16;1
13834432;BUS;17;1
13834432;BUS;22;1
13840536;BUS;7;1
13840536;BUS;10;1
13840536;BUS;17;1
13840558;BUS;6;3
13840558;BUS;8;8
13840558;BUS;10;3
13840558;BUS;12;9
13840558;BUS;14;5
13840558;BUS;16;9
13840558;BUS;18;6
13840558;BUS;19;1
13840558;BUS;20;3
13840558;BUS;21;1
13840558;BUS;22;1
13840559;BUS;6;7
13840559;BUS;12;3
13840559;BUS;14;1
13840559;BUS;16;4
13840559;BUS;18;8
13840577;BUS;8;2
13840577;BUS;16;1
13840578;BUS;6;1
13840578;BUS;7;1
13840594;BUS;7;2
13840594;BUS;9;22
13840594;BUS;10;6
13840594;BUS;11;8
13840594;BUS;16;10
13840594;BUS;20;2
13840594;BUS;21;2
13840594;BUS;22;1
13840595;BUS;0;1
13840595;BUS;4;1
13840595;BUS;5;2
13840595;BUS;6;16
13840595;BUS;7;9
13840595;BUS;8;6
13840595;BUS;9;4
13840595;BUS;10;3
13840595;BUS;11;1
13840595;BUS;12;7
13840595;BUS;13;14
13840595;BUS;14;2
13840595;BUS;15;7
13840595;BUS;16;5
13840595;BUS;17;6
13840595;BUS;18;4
13840595;BUS;19;5
13840595;BUS;20;2
13840595;BUS;21;4
13840595;BUS;22;1
13840595;BUS;23;1
13840596;BUS;4;1
13840596;BUS;5;3
13840596;BUS;6;1
13840596;BUS;7;2
13840596;BUS;8;2
13840596;BUS;10;2
13840596;BUS;12;4
13840596;BUS;13;1
13840596;BUS;15;3
13840596;BUS;17;6
13840596;BUS;18;1
13840596;BUS;19;1
13840596;BUS;22;2
13840660;BUS;18;1
13840660;BUS;19;1
13846701;BUS;8;2
13846701;BUS;10;1
13846701;BUS;15;1
13846722;BUS;18;5
13846723;BUS;6;2
13846723;BUS;7;2
13846723;BUS;8;3
13846723;BUS;10;2
13846723;BUS;12;6
13846723;BUS;14;6
13846723;BUS;16;9
13846723;BUS;18;3
13846723;BUS;20;1
13846723;BUS;21;2
13846723;BUS;22;2
13846723;BUS;23;1
13846724;BUS;6;9
13846724;BUS;8;8
13846724;BUS;9;1
13846724;BUS;10;3
13846724;BUS;12;3
13846724;BUS;14;2
13846724;BUS;15;1
13846724;BUS;16;5
13846724;BUS;18;1
13846724;BUS;23;2
13846725;BUS;6;5
13846725;BUS;7;1
13846725;BUS;8;5
13846725;BUS;12;2
13846725;BUS;19;2
13846725;BUS;23;1
13846742;BUS;7;1
13846742;BUS;8;1
13846742;BUS;11;2
13846742;BUS;12;1
13846742;BUS;13;2
13846742;BUS;15;1
13846742;BUS;17;2
13846742;BUS;18;1
13846742;BUS;19;2
13846759;BUS;4;1
13846759;BUS;8;1
13846759;BUS;9;1
13846759;BUS;10;2
13846759;BUS;12;4
13846759;BUS;14;2
13846759;BUS;15;1
13846759;BUS;18;1
13846824;BUS;12;1
13846824;BUS;13;1
13852865;BUS;16;3
13852865;BUS;17;1
13852865;BUS;21;1
13852889;BUS;7;1
13852889;BUS;10;3
13852889;BUS;15;1
13852889;BUS;16;1
13852890;BUS;6;6
13852890;BUS;8;1
13852890;BUS;10;1
13852906;BUS;9;2
13852906;BUS;14;1
13852906;BUS;15;1
13852923;BUS;7;2
13852923;BUS;13;4
13852923;BUS;15;2
13852923;BUS;16;1
13852923;BUS;23;2
13852987;BUS;13;2
13859030;BUS;5;1
13859030;BUS;6;4
13859030;BUS;7;3
13859030;BUS;8;1
13859030;BUS;9;1
13859030;BUS;10;2
13859030;BUS;11;1
13859030;BUS;12;1
13859030;BUS;13;3
13859030;BUS;14;1
13859030;BUS;15;3
13859030;BUS;16;1
13859030;BUS;17;1
13859030;BUS;18;1
13859055;BUS;14;3
13859056;BUS;6;2
13859056;BUS;16;1
13859071;BUS;7;1
13859071;BUS;17;1
13859087;BUS;7;1
13859150;BUS;16;1
13859212;BUS;10;3
13859212;BUS;16;5
13859212;BUS;20;1
13859212;BUS;22;1
13865194;BUS;6;1
13865194;BUS;7;4
13865194;BUS;12;2
13865194;BUS;16;1
13865195;BUS;6;1
13865195;BUS;8;1
13865195;BUS;12;2
13865195;BUS;15;1
13865195;BUS;17;1
13865195;BUS;19;1
13865220;BUS;6;2
13865220;BUS;12;2
13865220;BUS;14;1
13865220;BUS;16;3
13865220;BUS;18;1
13865235;BUS;6;1
13865235;BUS;11;1
13865235;BUS;12;1
13865235;BUS;15;1
13865250;BUS;9;1
13865250;BUS;15;2
13865313;BUS;7;1
13865313;BUS;16;3
13865314;BUS;5;1
13865314;BUS;6;1
13865314;BUS;10;1
13865314;BUS;14;1
13865314;BUS;16;4
13865314;BUS;17;4
13865314;BUS;18;2
13865366;BUS;10;1
13865366;BUS;11;1
13865366;BUS;12;1
13865366;BUS;18;1
13865366;BUS;19;2
13865367;BUS;7;1
13865367;BUS;10;1
13865367;BUS;12;1
13865367;BUS;13;1
13865367;BUS;15;1
13865375;BUS;6;8
13865375;BUS;7;3
13865375;BUS;8;6
13865375;BUS;10;3
13865375;BUS;12;4
13865375;BUS;13;1
13865375;BUS;14;5
13865375;BUS;16;12
13865375;BUS;18;2
13865375;BUS;20;3
13865376;BUS;7;8
13865376;BUS;8;7
13865376;BUS;10;3
13865376;BUS;12;4
13865376;BUS;13;5
13865376;BUS;14;10
13865376;BUS;16;11
13865376;BUS;18;11
13865376;BUS;20;6
13871360;BUS;6;5
13871360;BUS;7;1
13871360;BUS;18;1
13871385;BUS;14;4
13871385;BUS;19;2
13871386;BUS;7;2
13871386;BUS;8;1
13871386;BUS;10;5
13871386;BUS;12;1
13871386;BUS;15;2
13871386;BUS;16;1
13871386;BUS;18;1
13871399;BUS;8;1
13871399;BUS;10;1
13871399;BUS;11;1
13871399;BUS;17;1
13871414;BUS;7;2
13871414;BUS;17;1
13871477;BUS;10;2
13871478;BUS;9;2
13871478;BUS;16;9
13871530;BUS;18;1
13871530;BUS;19;1
13871532;BUS;9;3
13871532;BUS;12;1
13871532;BUS;17;1
13871532;BUS;18;2
13871540;BUS;7;10
13871540;BUS;8;8
13871540;BUS;10;1
13871540;BUS;12;2
13871540;BUS;13;6
13871540;BUS;14;5
13871540;BUS;16;7
13871540;BUS;18;10
13871540;BUS;20;3
13877524;BUS;6;1
13877524;BUS;7;2
13877524;BUS;10;1
13877524;BUS;14;1
13877550;BUS;7;1
13877550;BUS;8;3
13877550;BUS;15;2
13877550;BUS;18;1
13877550;BUS;19;2
13877551;BUS;6;2
13877551;BUS;8;6
13877551;BUS;10;7
13877551;BUS;15;2
13877551;BUS;16;2
13877551;BUS;23;1
13877563;BUS;9;1
13877563;BUS;14;1
13877563;BUS;18;2
13877577;BUS;16;1
13877641;BUS;7;1
13877641;BUS;9;1
13877641;BUS;12;2
13877693;BUS;9;1
13877693;BUS;11;1
13877693;BUS;17;3
13877693;BUS;19;4
13877696;BUS;19;1
13877703;BUS;7;5
13877703;BUS;8;4
13877703;BUS;9;1
13877703;BUS;10;4
13877703;BUS;12;2
13877703;BUS;13;4
13877703;BUS;16;7
13877703;BUS;18;4
13877703;BUS;20;1
13883689;BUS;6;2
13883689;BUS;7;2
13883689;BUS;15;2
13883690;BUS;8;3
13883690;BUS;12;1
13883690;BUS;13;1
13883716;BUS;7;1
13883716;BUS;12;10
13883716;BUS;13;7
13883716;BUS;14;23
13883716;BUS;16;12
13883716;BUS;18;3
13883716;BUS;19;7
13883716;BUS;21;1
13883717;BUS;6;3
13883717;BUS;7;5
13883717;BUS;8;9
13883717;BUS;9;2
13883717;BUS;10;8
13883717;BUS;12;12
13883717;BUS;13;5
13883717;BUS;14;5
13883717;BUS;15;3
13883717;BUS;18;4
13883717;BUS;19;7
13883717;BUS;20;3
13883717;BUS;23;3
13883728;BUS;5;1
13883728;BUS;6;1
13883728;BUS;10;2
13883728;BUS;18;1
13883728;BUS;19;1
13883742;BUS;10;1
13883742;BUS;15;1
13883805;BUS;4;1
13883805;BUS;9;2
13883856;BUS;9;1
13883856;BUS;17;5
13883857;BUS;7;2
13883857;BUS;17;1
13883857;BUS;18;1
13883861;BUS;12;1
13883862;BUS;9;1
13883862;BUS;10;2
13883862;BUS;15;2
13883862;BUS;18;1
13883866;BUS;14;2
13883866;BUS;20;1
13883867;BUS;7;5
13883867;BUS;14;1
13883867;BUS;18;2
13889854;BUS;7;3
13889854;BUS;13;1
13889854;BUS;16;2
13889880;BUS;10;4
13889880;BUS;12;4
13889880;BUS;14;5
13889880;BUS;18;1
13889880;BUS;19;1
13889881;BUS;5;1
13889881;BUS;6;2
13889881;BUS;7;1
13889881;BUS;9;1
13889881;BUS;10;6
13889881;BUS;12;6
13889881;BUS;13;9
13889881;BUS;14;12
13889881;BUS;15;2
13889881;BUS;16;11
13889881;BUS;18;1
13889881;BUS;19;6
13889881;BUS;21;1
13889891;BUS;6;4
13889891;BUS;8;1
13889891;BUS;10;1
13889891;BUS;12;1
13889891;BUS;15;2
13889891;BUS;16;2
13889891;BUS;17;2
13889891;BUS;18;1
13889892;BUS;5;1
13889892;BUS;7;1
13889892;BUS;8;2
13889892;BUS;9;1
13889892;BUS;10;3
13889892;BUS;11;1
13889892;BUS;13;2
13889892;BUS;15;2
13889892;BUS;17;2
13889892;BUS;20;2
13889893;BUS;10;6
13889905;BUS;11;1
13889905;BUS;14;1
13889905;BUS;16;2
13889905;BUS;18;1
13889905;BUS;19;1
13889968;BUS;7;1
13890019;BUS;6;1
13890019;BUS;9;1
13890019;BUS;11;1
13890020;BUS;7;1
13890020;BUS;17;2
13890026;BUS;7;2
13890026;BUS;9;7
13890026;BUS;12;1
13890026;BUS;13;1
13890026;BUS;17;1
13890026;BUS;19;2
13890029;BUS;8;2
13890029;BUS;9;3
13890029;BUS;10;2
13890029;BUS;13;2
13890029;BUS;16;3
13896019;BUS;14;1
13896019;BUS;15;3
13896019;BUS;17;4
13896046;BUS;8;1
13896046;BUS;10;1
13896047;BUS;8;3
13896047;BUS;16;1
13896056;BUS;8;1
13896056;BUS;11;1
13896056;BUS;12;1
13896056;BUS;16;3
13896056;BUS;18;1
13896057;BUS;6;7
13896057;BUS;7;4
13896057;BUS;8;7
13896057;BUS;9;1
13896057;BUS;11;4
13896057;BUS;13;3
13896057;BUS;15;15
13896057;BUS;16;4
13896057;BUS;17;4
13896057;BUS;18;1
13896058;BUS;0;1
13896058;BUS;5;6
13896058;BUS;6;7
13896058;BUS;7;6
13896058;BUS;8;8
13896058;BUS;9;15
13896058;BUS;10;10
13896058;BUS;11;4
13896058;BUS;12;29
13896058;BUS;13;6
13896058;BUS;14;4
13896058;BUS;15;11
13896058;BUS;16;5
13896058;BUS;17;9
13896058;BUS;18;12
13896058;BUS;19;6
13896058;BUS;20;2
13896058;BUS;22;1
13896069;BUS;11;1
13896069;BUS;16;1
13896183;BUS;7;1
13896183;BUS;13;1
13896183;BUS;21;2
13896191;BUS;12;2
13896191;BUS;18;1
13896191;BUS;19;2
13896192;BUS;7;4
13896192;BUS;8;2
13896192;BUS;9;5
13896192;BUS;10;3
13896192;BUS;11;1
13896192;BUS;12;1
13896192;BUS;13;2
13896192;BUS;14;1
13896192;BUS;15;5
13896192;BUS;16;1
13896192;BUS;18;1
13896192;BUS;19;2
13896192;BUS;21;1
13896193;BUS;8;1
13896193;BUS;9;5
13896193;BUS;10;4
13896193;BUS;14;1
13896193;BUS;16;1
13896193;BUS;18;1
13902183;BUS;6;1
13902183;BUS;7;5
13902183;BUS;11;2
13902183;BUS;12;2
13902183;BUS;15;2
13902210;BUS;10;1
13902210;BUS;19;8
13902211;BUS;6;1
13902211;BUS;12;1
13902211;BUS;18;1
13902220;BUS;10;3
13902220;BUS;13;3
13902220;BUS;15;2
13902220;BUS;18;1
13902220;BUS;19;1
13902221;BUS;5;3
13902221;BUS;6;3
13902221;BUS;7;6
